ST Rotation Vector|0.39817837|0.39286122|0.39020577|4.2E-45|-1.0|1395861581062
ST Rotation Vector|0.3954806|0.39336982|0.39348644|4.2E-45|-1.0|1395861581083
ST Rotation Vector|0.3927507|0.39539397|0.39656666|4.2E-45|-1.0|1395861581100
ST Rotation Vector|0.39027905|0.39843598|0.39969188|4.2E-45|-1.0|1395861581121
ST Rotation Vector|0.3915371|0.40104726|0.40037963|4.2E-45|-1.0|1395861581142
ST Rotation Vector|0.39493418|0.40342787|0.40029547|4.2E-45|-1.0|1395861581180
ST Rotation Vector|0.3978438|0.40719846|0.4012882|4.2E-45|-1.0|1395861581200
ST Rotation Vector|0.40010828|0.41072297|0.40247324|4.2E-45|-1.0|1395861581201
ST Rotation Vector|0.40339622|0.41577634|0.40447736|4.2E-45|-1.0|1395861581222
ST Rotation Vector|0.40821508|0.42125338|0.40587538|4.2E-45|-1.0|1395861581261
ST Rotation Vector|0.41628176|0.4274332|0.40547958|4.2E-45|-1.0|1395861581281
ST Rotation Vector|0.42714942|0.43415207|0.4032821|4.2E-45|-1.0|1395861581301
ST Rotation Vector|0.4370734|0.4387228|0.40033415|4.2E-45|-1.0|1395861581302
ST Rotation Vector|0.44914004|0.44496346|0.3969302|4.2E-45|-1.0|1395861581322
ST Rotation Vector|0.4604872|0.4500385|0.3934431|4.2E-45|-1.0|1395861581361
ST Rotation Vector|0.47026035|0.45366678|0.3900636|4.2E-45|-1.0|1395861581380
ST Rotation Vector|0.47804624|0.45583618|0.3866833|4.2E-45|-1.0|1395861581400
ST Rotation Vector|0.48252833|0.4564182|0.38398612|4.2E-45|-1.0|1395861581401
ST Rotation Vector|0.48665825|0.45572588|0.3804081|4.2E-45|-1.0|1395861581441
ST Rotation Vector|0.48866662|0.45373622|0.37728652|4.2E-45|-1.0|1395861581460
ST Rotation Vector|0.48853353|0.4512652|0.37513012|4.2E-45|-1.0|1395861581479
ST Rotation Vector|0.4863032|0.44865343|0.37416732|4.2E-45|-1.0|1395861581504
ST Rotation Vector|0.48336524|0.44651797|0.37419552|4.2E-45|-1.0|1395861581505
ST Rotation Vector|0.47794658|0.4434289|0.3749187|4.2E-45|-1.0|1395861581542
ST Rotation Vector|0.47061536|0.4402162|0.37609997|4.2E-45|-1.0|1395861581561
ST Rotation Vector|0.46087155|0.43628564|0.37802857|4.2E-45|-1.0|1395861581581
